[-0.6587024927139282, -0.46423736214637756, -0.8077085614204407, 0.7900169491767883, 0.44695258140563965, -0.22926917672157288, 0.06348976492881775, -0.9509260058403015, -0.09559167921543121, 0.08116332441568375, 0.6140023469924927, -0.04872916638851166, -0.16182345151901245, -0.7406935095787048, 0.36572426557540894, -0.04680727794766426, -0.2911083698272705, -0.5598732829093933, 0.1853218525648117, 0.4718874990940094, -0.05085722357034683, -0.5565483570098877, 1.347110629081726, -0.2608172297477722, 0.3523595929145813, 0.46545934677124023, -1.0422065258026123, 0.16984252631664276, -0.3571476638317108, 0.15349259972572327, 0.5904304385185242, -0.33419784903526306, 0.30853548645973206, -1.113084077835083, 0.3381771445274353, -0.3139708638191223, -0.8832355737686157, -0.23382540047168732, -1.1966896057128906, 1.1256368160247803, 0.09426387399435043, -0.04477236792445183, -0.28230994939804077, -0.5186259150505066, 0.043642349541187286, 0.03538176417350769, -0.11991097778081894, 1.119551658630371, -0.8841354250907898, 0.8851228952407837, -0.026283755898475647, 1.3767445087432861, -1.1706068515777588, 0.0969841256737709, 0.542226254940033, -0.09656340628862381, -0.47068682312965393, 1.4970629215240479, -0.9494768381118774, 0.7948553562164307, 0.17069821059703827, -0.8324805498123169, -0.2282116711139679, 0.3968152701854706, 0.2305634766817093, -0.26910433173179626, 0.8009519577026367, 0.8535529375076294, -0.26551908254623413, -0.7646819353103638, -1.2399314641952515, 0.829210638999939, 0.5732308626174927, 0.4386785626411438, 0.654041588306427, -0.4493541121482849, -0.5438735485076904, 0.02596784196794033, 0.1193661242723465, -0.8470953106880188, 0.13072295486927032, -1.026843786239624, -0.34485670924186707, 0.03395368903875351, 0.09418793767690659, 0.8862110376358032, 0.24666526913642883, -0.13318416476249695, -0.03148947283625603, 0.19259148836135864, 0.12192263454198837, -0.1066339761018753, 0.779092013835907, -0.07926307618618011, 0.8261412382125854, -0.03539755940437317, 0.46636924147605896, 0.5419055223464966, 0.27601251006126404, -0.1480962336063385, 0.4405023455619812, -0.9536595344543457, 0.5739087462425232, 0.027614867314696312, 0.04578643664717674, 0.017088312655687332, -0.4191451072692871, 0.321151465177536, -0.2286619395017624, 0.481964647769928, -0.6358588337898254, -0.2151149958372116, -0.01722509041428566, -0.5888758301734924, 0.7949801683425903, 0.19801947474479675, 0.3174867630004883, -0.38907039165496826, 0.8543652296066284, 0.5224312543869019, -0.49938297271728516, 1.8487942218780518, 0.5622515678405762, -0.5208660960197449, -0.18062056601047516, -0.6461127400398254, -0.3154952824115753, 0.4627329409122467, -0.07763346284627914, -0.12772321701049805, -0.8295794725418091, 0.23385682702064514, 0.2509392499923706, 0.7989381551742554, -0.1485525667667389, 0.6160629391670227, 0.25442221760749817, 0.3000497817993164, 1.0793207883834839, -0.5735449194908142, -0.4099818170070648, -1.26030695438385, 0.8472810983657837, -0.8313120007514954, 0.48498374223709106, 0.04832661151885986, -0.36550065875053406, 0.7633883953094482, 0.9322759509086609, -0.4439522325992584, -0.02161468006670475, -0.1343366801738739, -1.1012556552886963, 0.10254931449890137, -0.13942086696624756, 0.17130520939826965, -0.771652340888977, 0.580571174621582, 0.8716357946395874, -0.5382382869720459, 0.28683024644851685, -0.1027999147772789, 0.6127719879150391, 0.014471897855401039, -0.3401927053928375, 0.590355396270752, -0.07074297964572906, 0.008349545300006866, -0.1669578105211258, -0.778118371963501, 0.12934033572673798, 0.17512308061122894, 0.8869730234146118, -0.7268933057785034, 0.5513078570365906, -0.12367479503154755, -0.052577704191207886, 0.26378780603408813, -0.385953426361084, -1.647051453590393, 0.5926964282989502, -0.004723844118416309, -0.8083646893501282, 0.10291038453578949, -0.2889905273914337, 0.4795212149620056, -0.20181433856487274, -0.5628301501274109, 0.5307539105415344, -0.35643211007118225, 0.0849699005484581, 0.0468091256916523, 0.47463956475257874, -0.37483617663383484, -0.11727957427501678, -0.8520944714546204, -1.2102941274642944, 0.2297658622264862, -0.377415269613266, 0.17895236611366272, -0.0068164705298841, 0.3640722334384918, 0.31410518288612366, -0.4262658655643463, 0.5887879133224487, -0.28397488594055176, -0.17144349217414856, 0.4141119122505188, -0.3352481722831726, 1.7330716848373413, -0.8532665967941284, 0.17508015036582947, -0.24904918670654297, 0.6393715143203735, -0.6509433388710022, -0.0621354803442955, 0.5789381861686707, 0.1331665813922882, 0.3423939347267151, 0.15832579135894775, -0.48792657256126404, -0.40474358201026917, -0.5889841914176941, -0.01921265758574009, 0.6928032040596008, -0.9883178472518921, 0.13925126194953918, -0.5322510004043579, 0.5474923849105835, 0.2890833616256714, -0.06467386335134506, -0.2416468858718872, -0.42022499442100525, 0.5450358390808105, -0.42129629850387573, -0.24619917571544647, -0.13232792913913727, 0.33325421810150146, 0.25503429770469666, 0.6173937320709229, -0.3294264078140259, 1.1652469635009766, -0.17381678521633148, -0.4427223205566406, -0.6261757612228394, -0.4151773452758789, 0.32286861538887024, 0.7133061289787292, -0.3955288529396057, 0.7604256272315979, -0.825066089630127, -1.4586303234100342, 0.31688234210014343, 0.5428094267845154, -0.22986797988414764, -0.6345179080963135, 0.2982996702194214, 0.18468821048736572, -0.06435954570770264, 0.14885394275188446, 0.5756644010543823, 0.28357934951782227, 0.8238266706466675, -0.0902252271771431, -0.40895017981529236, 0.8376203775405884, 0.5047235488891602, 0.5052660703659058, -0.25913819670677185, -0.4550001621246338, -0.8612552881240845, 1.378516674041748, 0.09198860079050064, 0.24557945132255554, 0.002510991645976901, 0.13819478452205658, 0.10966721922159195, -0.14283962547779083, -0.7779305577278137, -0.08317835628986359, -0.28697454929351807, -0.28835529088974, 1.1384391784667969, 0.46165552735328674, -0.5957728028297424, -0.07861222326755524, 0.11509966850280762, 0.9881531000137329, 1.223476529121399, -1.3715322017669678, -0.034550152719020844, 1.048754096031189, -0.767445981502533, -0.5264967083930969, 0.3731972575187683, 0.3501591384410858, -1.2529850006103516, 1.3278999328613281, -0.97161465883255, 0.5844689607620239, 0.1904023438692093, 0.49994397163391113, 1.4648926258087158, -0.010527417063713074, 1.3623558282852173, 0.17652365565299988, 0.2111492156982422, 0.02497253380715847, -0.29725632071495056, 0.48951396346092224, -0.3607545495033264, -0.15976570546627045, 0.49767985939979553, -0.4537903666496277, -0.4597138464450836, -0.07265312969684601, 0.9880931973457336, 0.4318007826805115, 0.5483754277229309, 0.8851434588432312, -0.2114141434431076, 0.4970359802246094, -1.3336131572723389, 0.4071597158908844, 0.4708932042121887, -0.7639544010162354, 0.6106873750686646, -0.16958889365196228, 0.4911300539970398, -0.1787632703781128, -0.012888183817267418, -0.8189824223518372, -0.48059338331222534, 0.23639455437660217, -0.5696422457695007, 0.17777281999588013, 0.7640280723571777, 0.7369957566261292, -0.7021124958992004, -0.5088831186294556, 0.16995659470558167, 0.37982696294784546, -0.369305819272995, -0.07974021136760712, 1.5551655292510986, -0.2642083168029785, -0.5781915783882141, -0.37784725427627563, 0.4648679196834564, -0.19505634903907776, 0.06024349853396416, -0.8436598777770996, -0.415907621383667, 0.20682796835899353, 0.6629911661148071, 0.01786842942237854, 0.3998768925666809, 0.28152480721473694, -0.1346999704837799, -0.6001207232475281, -0.5091193914413452, 0.28509706258773804, 0.0202486589550972, 0.18891692161560059, -0.45320218801498413, 0.037026841193437576, 0.4869711995124817, -0.1228327751159668, -0.24508090317249298, -0.47258204221725464, -0.8688586950302124, 0.04926313832402229, -0.42112380266189575, 0.8815767168998718, 0.31924113631248474, 0.4182097017765045, 0.11042896658182144, -0.2027745246887207, -0.28972190618515015, 0.9712196588516235, -0.23454836010932922, -0.430561363697052, 0.3859180808067322, 0.30297550559043884, 0.10563528537750244, -0.1158716082572937, -0.2912077307701111, -0.8829976320266724, 0.41021543741226196, 0.18631616234779358, 0.943941593170166, -0.9166959524154663, 0.4959896504878998, 0.3963572084903717, -0.18068914115428925, 0.7505284547805786, -0.17463752627372742, 0.9439147710800171, -0.4921936094760895, -0.5801790952682495, 0.2745341956615448, 0.36216679215431213, 0.09671516716480255, 0.30089661478996277, -0.317501962184906, 0.1592152863740921, -0.635431170463562, 0.2184397429227829, 0.12205289304256439, -0.1432558000087738, 0.5178662538528442, -0.12116777896881104, -0.30851513147354126, 0.103479765355587, 0.5872446298599243, 0.5974643230438232, 0.29349589347839355, -0.42560872435569763, -0.018619954586029053, 0.4786739945411682, -0.6622490882873535, -0.9417783617973328, 0.326894611120224, -0.5584806203842163, -0.3029119670391083, 0.12109875679016113, 0.1681223213672638, -0.3870078921318054, 0.02110731042921543, 0.4597737789154053, 0.3941822946071625, 0.08858522027730942, 0.10431134700775146, 0.08435556292533875, 0.44102829694747925, 0.5241340398788452, -0.049868565052747726, -0.3780575096607208, 1.1028339862823486, -0.32369890809059143, 0.35783880949020386, 1.1586060523986816, 0.38124608993530273, 0.46880394220352173, 0.566450297832489, -1.0541102886199951, -0.9463387727737427, 0.00989888608455658, 0.5623418092727661, 0.9424145817756653, 0.7683334350585938, -0.13896504044532776, -0.3074096739292145, 0.015193164348602295, 0.5863256454467773, 0.2475985288619995, 0.3472888767719269, -0.44542592763900757, -0.7132573127746582, 0.3770720362663269, -0.23278622329235077, -0.13281282782554626, 0.03382062911987305, 0.3146492838859558, 0.14390070736408234, -0.5769549608230591, 0.5199295282363892, 0.29245156049728394, 0.6606084108352661, -0.31982389092445374, 0.48689693212509155, 0.45857444405555725, 0.06122956797480583, 0.10600107908248901, 0.7289643883705139, 0.03849450871348381, -0.18033501505851746, 0.2815813720226288, -0.04974563792347908, 0.8171678781509399, -0.3103591799736023, 0.8111823201179504, -0.35870081186294556, 0.36494845151901245, 0.15798939764499664, 0.3074411153793335, 1.2968846559524536, -0.20635569095611572, -0.47341734170913696, 0.576049268245697, 0.4121263921260834, -0.49241167306900024, 0.5694201588630676, -0.07687245309352875, 0.5934702754020691, 0.08976306021213531, 0.13870984315872192, -0.6931694149971008, -0.318958044052124, 0.7807456254959106, -0.8233176469802856, -0.4881851077079773, 0.027655789628624916, -0.6457448601722717, -0.5907001495361328, -0.4600396156311035, -1.6119976043701172, 0.753555417060852, 0.0990997701883316, 0.2826816439628601, 1.3284790515899658, 0.8205724954605103, -0.05205824226140976, 0.6089387536048889, -0.5993799567222595, -0.07353620231151581, -0.5758840441703796, 0.22574391961097717, 0.09261507540941238, -0.6717218160629272, -0.06592130661010742, -0.4029802680015564, -0.2816959619522095, 0.7915726900100708, 0.05962729454040527, -0.20748332142829895, 0.2205638587474823, 1.1387425661087036, 0.8318403959274292, -0.18354976177215576, 0.32989877462387085, 1.2838184833526611, 0.08779610693454742, -0.9377506375312805, 1.1331983804702759, 0.09950818121433258, 0.4681582450866699, 0.11284907162189484, 0.04361027479171753, 0.5800650715827942, -1.0755077600479126, -0.6103841066360474, 0.09653542935848236, -0.4397227168083191, 0.061061352491378784, -0.7192242741584778, -1.2173020839691162, -0.3884655237197876, 0.3142698109149933, -0.07694406062364578, -0.08695326745510101, -0.024992501363158226, 0.06456942856311798, 0.2754467725753784, -0.39886361360549927, -0.352560818195343, -0.20707032084465027, -0.47021833062171936, 0.8997689485549927, -0.08408749103546143, -0.1065012663602829, 1.3083891868591309, -0.6505209803581238, 0.46081119775772095, 0.3965144455432892, -0.08258631825447083, 0.27174246311187744, 0.6124486923217773, 1.0109021663665771, 0.7229644060134888, -0.15275625884532928, -0.25231578946113586, 0.5672047734260559, 0.08952311426401138, 0.4473901689052582, -0.58985835313797, 0.6105523109436035, 0.21826107800006866, 0.44798240065574646, -0.09942127764225006, -0.19755926728248596, -0.30057618021965027, 0.04409200698137283, -0.5401636362075806, -0.764938473701477, 0.69752436876297, 0.05980241298675537, 0.6856558918952942, -3.8284881114959717, 0.8266566395759583, -0.14870241284370422, -1.0139057636260986, 0.3341079652309418, -0.34871000051498413, 0.22151443362236023, -0.03785078600049019, 0.050704799592494965, 0.7650750875473022, -0.034418970346450806, -1.197527289390564, -0.4665237367153168, -0.40946072340011597, 1.0002413988113403, 1.1035642623901367, 0.05026839300990105, 0.40691471099853516, 0.540149450302124, -0.02474101632833481, -0.47663965821266174, -0.8323261141777039, 0.21601560711860657, -0.367745965719223, -0.06494869291782379, -0.03127683326601982, -1.3538929224014282, 0.9585460424423218, -0.08026540279388428, 0.3529736399650574, 0.19738160073757172, 0.3997207283973694, -0.7499458193778992, -0.34437352418899536, 0.22207674384117126, -0.13049647212028503, 0.37644439935684204, -0.1554165780544281, -1.0869004726409912, -0.5873540639877319, -0.3554801940917969, 0.41119176149368286, 0.1827942579984665, 0.05755453184247017, -0.7388416528701782, 1.3538120985031128, -0.5811838507652283, -0.6037157773971558, 0.16283681988716125, -0.0014824479585513473, -0.22113275527954102, 0.5808990597724915, -0.15141889452934265, -0.23345842957496643, 0.25675827264785767, -0.2944490313529968, -0.3059430718421936, -0.05749049037694931, -0.006558656692504883, -0.9323910474777222, -0.07206837087869644, -0.5161844491958618, 0.41050705313682556, 0.3180812895298004, -0.08998464047908783, -0.13866956532001495, 0.6856921911239624, -0.06672470271587372, -0.5607386231422424, 0.5478545427322388, 0.4371330738067627, -0.1701541244983673, -0.3676925301551819, 0.24951505661010742, -0.16914501786231995, -0.8152965307235718, 1.1283559799194336, 0.18154340982437134, -0.36996617913246155, 1.0167138576507568, -0.14400914311408997, -0.8227596282958984, 0.6732369661331177, 0.7601796984672546, -0.558133602142334, -0.2975916862487793, -0.24240803718566895, -0.10964228957891464, -0.06976771354675293, 0.3221342861652374, -0.821037769317627, -0.009153461083769798, -1.089767336845398, 0.47944244742393494, 0.14927972853183746, 0.07597683370113373, 0.32446596026420593, 0.2121456414461136, -0.23044104874134064, -0.3681297302246094, -0.6915222406387329, -0.9530948400497437, -0.5177538990974426, 1.0002267360687256, 0.5485156178474426, -0.7334901690483093, -0.5696375370025635, 0.30017608404159546, 0.1649775207042694, 1.0491788387298584, 1.4051586389541626, 0.14542266726493835, -0.7482033967971802, 0.5236229300498962, -0.9735454320907593, 0.20668315887451172, -0.3123457133769989, -0.8718003034591675, -1.0557256937026978, 0.17461413145065308, 0.19829817116260529, -1.061633825302124, 0.2738167345523834, -0.11276193708181381, -0.24577923119068146, 0.3089997470378876, -0.3179914653301239, -0.10158248245716095, 0.015099013224244118, -0.6428653001785278, -0.17433619499206543, 0.2613068222999573, 0.7784314155578613, 0.507283627986908, 0.8554624319076538, -0.4154243469238281, -0.32964667677879333, -0.5526267886161804, 0.31730741262435913, 0.8181856870651245, 0.654178261756897, -0.46803179383277893, 0.06917186081409454, -0.4284076690673828, 0.4296167492866516, 1.2527086734771729, -0.09618528187274933, -0.36165866255760193, 0.5529884696006775, 0.2647354006767273, 0.07178201526403427, -0.695809006690979, -0.02491919696331024, 0.7155312299728394, -0.42737871408462524, 0.18120712041854858, -0.07568749040365219, 0.2749101221561432, 0.649117112159729, -0.7116463780403137, -0.39241090416908264, -0.17708812654018402, 0.5756730437278748, -0.14017002284526825, -0.019093573093414307, -0.27905407547950745, -0.1879589706659317, 0.2685852646827698, -0.11613373458385468, 0.315281480550766, 0.5497533082962036, 0.6260520815849304, -0.33310607075691223, 0.6287270188331604, -0.8581571578979492, -0.06646079570055008, 0.49412035942077637, 0.48443278670310974, 0.47172465920448303, 0.5762790441513062];Jean Monnet's model of the EU is deader than a Norwegian Blue parrot, but you would never know this from the mad Remainers and Rejoiners, who haven't got a clue what is actually going on in their beloved European Union. Thank God for sane people in public life like Lord Frost.
